,state,estimated_population,last_available_confirmed,new_deaths
1236702,PR,11516840.0,10690,30
1236389,PR,11516840.0,9839,8
1310977,PR,11516840.0,378291,19
1236081,PR,11516840.0,9706,14
1235774,PR,11516840.0,9353,18
1235469,PR,11516840.0,8818,14
1311378,PR,11516840.0,384393,129
1234868,PR,11516840.0,7934,22
1232359,PR,11516840.0,4900,8
1234574,PR,11516840.0,7410,10
1311779,PR,11516840.0,387686,68
1312180,PR,11516840.0,397479,72
1234285,PR,11516840.0,7121,6
1233998,PR,11516840.0,6987,5
1233713,PR,11516840.0,6693,6
1233435,PR,11516840.0,6434,13
1233159,PR,11516840.0,5895,10
1232892,PR,11516840.0,5567,6
1232625,PR,11516840.0,5235,9
1312581,PR,11516840.0,399065,34
1312982,PR,11516840.0,400288,22
1228159,PR,11516840.0,1930,2
1227997,PR,11516840.0,1873,2
1324210,PR,11516840.0,522169,63
1225665,PR,11516840.0,1133,5
1321403,PR,11516840.0,501036,31
1307769,PR,11516840.0,329782,4
1321804,PR,11516840.0,502599,19
1226150,PR,11516840.0,1286,2
1240708,PR,11516840.0,20742,24
1307368,PR,11516840.0,327299,60
1226024,PR,11516840.0,1201,2
1322205,PR,11516840.0,503712,-38
1225902,PR,11516840.0,1171,4
1225783,PR,11516840.0,1155,4
1241061,PR,11516840.0,21326,14
1241421,PR,11516840.0,22877,36
1248020,PR,11516840.0,51321,46
1308170,PR,11516840.0,332158,39
1306967,PR,11516840.0,322920,47
1322606,PR,11516840.0,508570,78
1225432,PR,11516840.0,1077,5
1306566,PR,11516840.0,317861,45
1323007,PR,11516840.0,512337,54
1225318,PR,11516840.0,1039,2
1323408,PR,11516840.0,515464,57
1323809,PR,11516840.0,519042,49
1225208,PR,11516840.0,1022,1
1241785,PR,11516840.0,24225,14
1306165,PR,11516840.0,313880,69
1225099,PR,11516840.0,1002,3
1226280,PR,11516840.0,1364,5
1240357,PR,11516840.0,19819,11
1317794,PR,11516840.0,463309,396
1319799,PR,11516840.0,483932,117
1227840,PR,11516840.0,1859,2
1227685,PR,11516840.0,1809,1
1318195,PR,11516840.0,468373,87
1237985,PR,11516840.0,13821,9
1227533,PR,11516840.0,1734,2
1238316,PR,11516840.0,14501,14
1227385,PR,11516840.0,1678,3
1227241,PR,11516840.0,1647,2
1318596,PR,11516840.0,471639,26
1318997,PR,11516840.0,473279,7
1238648,PR,11516840.0,15124,18
1319398,PR,11516840.0,474949,19
1227098,PR,11516840.0,1608,5
1321002,PR,11516840.0,497505,65
1238983,PR,11516840.0,15853,29
1226957,PR,11516840.0,1581,1
1320200,PR,11516840.0,486843,31
1239321,PR,11516840.0,16963,23
1226819,PR,11516840.0,1533,3
1226683,PR,11516840.0,1510,1
1239663,PR,11516840.0,17822,18
1226547,PR,11516840.0,1464,4
1320601,PR,11516840.0,492654,61
1240009,PR,11516840.0,18672,25
1226413,PR,11516840.0,1423,4
1308571,PR,11516840.0,339695,116
1331428,PR,11516840.0,577734,22
1333032,PR,11516840.0,588088,10
1223409,PR,11516840.0,43,0
1349072,PR,11516840.0,828749,189
1270075,PR,11516840.0,148333,50
1286516,PR,11516840.0,203050,36
1365513,PR,11516840.0,970957,244
1270476,PR,11516840.0,150668,71
1365112,PR,11516840.0,965949,258
1270877,PR,11516840.0,152913,20
1364711,PR,11516840.0,960761,317
1364310,PR,11516840.0,955247,63
1346666,PR,11516840.0,794443,182
1286115,PR,11516840.0,201877,62
1347067,PR,11516840.0,796589,53
1285714,PR,11516840.0,200664,14
1347468,PR,11516840.0,799813,76
1285313,PR,11516840.0,199524,2
1347869,PR,11516840.0,807157,312
1284912,PR,11516840.0,198744,8
1348270,PR,11516840.0,812719,173
1363909,PR,11516840.0,953884,54
1284511,PR,11516840.0,197941,33
1271278,PR,11516840.0,154171,22
1363508,PR,11516840.0,951882,160
1271679,PR,11516840.0,154820,30
1363107,PR,11516840.0,947694,168
1272080,PR,11516840.0,155820,65
1362706,PR,11516840.0,943020,216
1348671,PR,11516840.0,824050,296
1272481,PR,11516840.0,157330,53
1365914,PR,11516840.0,977019,130
1269674,PR,11516840.0,146333,45
1346265,PR,11516840.0,789685,269
1345062,PR,11516840.0,769609,310
1266065,PR,11516840.0,131906,39
1369523,PR,11516840.0,1023279,73
1266466,PR,11516840.0,133574,55
1288521,PR,11516840.0,208251,5
1369122,PR,11516840.0,1018196,267
1266867,PR,11516840.0,135609,54
1368721,PR,11516840.0,1012015,145
1344661,PR,11516840.0,763786,41
1267268,PR,11516840.0,137865,50
1368320,PR,11516840.0,1002677,111
1288120,PR,11516840.0,207549,10
1267669,PR,11516840.0,139780,56
1367919,PR,11516840.0,997645,81
1366315,PR,11516840.0,982534,154
1268070,PR,11516840.0,141648,32
1367518,PR,11516840.0,992600,68
1287719,PR,11516840.0,206822,8
1268471,PR,11516840.0,143074,14
1367117,PR,11516840.0,989417,134
1345463,PR,11516840.0,775070,262
1287318,PR,11516840.0,205481,37
1345864,PR,11516840.0,781539,191
1268872,PR,11516840.0,143853,26
1286917,PR,11516840.0,204326,12
1366716,PR,11516840.0,984613,14
1269273,PR,11516840.0,145257,38
1284110,PR,11516840.0,196616,58
1362305,PR,11516840.0,938546,210
1299348,PR,11516840.0,255698,7
1272882,PR,11516840.0,159799,47
1277293,PR,11516840.0,175982,20
1356290,PR,11516840.0,890682,372
1277694,PR,11516840.0,177298,44
1355889,PR,11516840.0,884065,83
1278095,PR,11516840.0,178898,63
1355488,PR,11516840.0,883365,83
1278496,PR,11516840.0,180777,42
1355087,PR,11516840.0,881493,190
1350676,PR,11516840.0,843046,231
1278897,PR,11516840.0,182203,33
1354686,PR,11516840.0,877883,311
1279298,PR,11516840.0,183715,14
1354285,PR,11516840.0,873972,374
1279699,PR,11516840.0,184476,15
1353884,PR,11516840.0,869167,433
1280100,PR,11516840.0,184806,30
1353483,PR,11516840.0,864677,280
1280501,PR,11516840.0,186159,54
1353082,PR,11516840.0,860424,106
1351077,PR,11516840.0,846105,196
1280902,PR,11516840.0,187729,30
1352681,PR,11516840.0,858988,42
1281303,PR,11516840.0,188199,9
1352280,PR,11516840.0,857951,74
1282506,PR,11516840.0,192143,13
1351478,PR,11516840.0,851339,224
1281704,PR,11516840.0,189603,24
1356691,PR,11516840.0,893040,184
1357092,PR,11516840.0,896931,271
1350275,PR,11516840.0,839764,100
1359498,PR,11516840.0,917441,181
1361904,PR,11516840.0,934661,153
1273283,PR,11516840.0,161922,49
1361503,PR,11516840.0,931343,86
1273684,PR,11516840.0,163479,26
1361102,PR,11516840.0,929097,83
1274085,PR,11516840.0,164888,17
1360701,PR,11516840.0,927563,282
1274486,PR,11516840.0,165494,36
1360300,PR,11516840.0,923580,240
1274887,PR,11516840.0,167678,39
1359899,PR,11516840.0,920025,150
1275288,PR,11516840.0,168923,59
1275689,PR,11516840.0,170508,36
1282907,PR,11516840.0,193974,16
1359097,PR,11516840.0,913494,204
1276090,PR,11516840.0,171932,38
1358696,PR,11516840.0,909691,75
1276491,PR,11516840.0,174011,26
1358295,PR,11516840.0,906990,52
1283709,PR,11516840.0,195605,17
1349473,PR,11516840.0,833786,185
1276892,PR,11516840.0,175133,14
1357894,PR,11516840.0,905751,115
1283308,PR,11516840.0,194689,21
1349874,PR,11516840.0,836936,66
1357493,PR,11516840.0,902626,196
1369924,PR,11516840.0,1025645,32
1237657,PR,11516840.0,12932,13
1344260,PR,11516840.0,761643,93
1343859,PR,11516840.0,757791,157
1252030,PR,11516840.0,68001,32
1334235,PR,11516840.0,601554,60
1296541,PR,11516840.0,239107,6
1334636,PR,11516840.0,604594,90
1252431,PR,11516840.0,69393,40
1296140,PR,11516840.0,238314,3
1335037,PR,11516840.0,608226,69
1295739,PR,11516840.0,237736,78
1252832,PR,11516840.0,70920,71
1335438,PR,11516840.0,612084,59
1253233,PR,11516840.0,73488,47
1295338,PR,11516840.0,227823,47
1335839,PR,11516840.0,615066,22
1336240,PR,11516840.0,617165,14
1253634,PR,11516840.0,76112,59
1254035,PR,11516840.0,77930,55
1254436,PR,11516840.0,79605,30
1294937,PR,11516840.0,225624,66
1336641,PR,11516840.0,623440,137
1254837,PR,11516840.0,80865,45
1255238,PR,11516840.0,82718,78
1255639,PR,11516840.0,85317,36
1337042,PR,11516840.0,627907,65
1337443,PR,11516840.0,633553,109
1294536,PR,11516840.0,223870,27
1256040,PR,11516840.0,87269,60
1337844,PR,11516840.0,638096,72
1251629,PR,11516840.0,65593,18
1251228,PR,11516840.0,65593,55
1250827,PR,11516840.0,64259,53
1332631,PR,11516840.0,586944,67
1331829,PR,11516840.0,581195,44
1223397,PR,11516840.0,36,0
1248421,PR,11516840.0,53553,16
1223388,PR,11516840.0,23,0
1248822,PR,11516840.0,54629,19
1223380,PR,11516840.0,14,0
1249223,PR,11516840.0,55909,30
1298947,PR,11516840.0,254487,14
1332230,PR,11516840.0,583786,47
1298546,PR,11516840.0,250898,5
1223372,PR,11516840.0,12,0
1223366,PR,11516840.0,6,0
1249624,PR,11516840.0,57538,58
1223354,PR,11516840.0,6,0
1298145,PR,11516840.0,248853,34
1351879,PR,11516840.0,855908,242
1223363,PR,11516840.0,6,0
1250025,PR,11516840.0,59927,71
1297744,PR,11516840.0,246169,35
1223360,PR,11516840.0,6,0
1250426,PR,11516840.0,62004,59
1223357,PR,11516840.0,6,0
1333433,PR,11516840.0,589494,27
1297343,PR,11516840.0,243115,30
1333834,PR,11516840.0,597494,77
1296942,PR,11516840.0,240783,31
1256441,PR,11516840.0,89966,121
1256842,PR,11516840.0,91127,-26
1257243,PR,11516840.0,92866,26
1342656,PR,11516840.0,741568,244
1263258,PR,11516840.0,119004,33
1373132,PR,11516840.0,1067717,101
1341453,PR,11516840.0,725797,247
1290526,PR,11516840.0,213482,11
1341854,PR,11516840.0,727823,19
1290125,PR,11516840.0,212730,31
1263659,PR,11516840.0,120537,52
1372731,PR,11516840.0,1062401,57
1264060,PR,11516840.0,122241,40
1372330,PR,11516840.0,1060683,25
1342255,PR,11516840.0,733223,206
1289724,PR,11516840.0,211861,27
1264461,PR,11516840.0,124074,51
1262857,PR,11516840.0,117959,16
1371929,PR,11516840.0,1059503,106
1289323,PR,11516840.0,210901,18
1264862,PR,11516840.0,126964,41
1371528,PR,11516840.0,1054127,172
1343057,PR,11516840.0,745898,99
1371127,PR,11516840.0,1046917,144
1288922,PR,11516840.0,209541,22
1370726,PR,11516840.0,1039201,202
1265263,PR,11516840.0,128967,40
1370325,PR,11516840.0,1032172,155
1343458,PR,11516840.0,751562,176
1265664,PR,11516840.0,130603,17
1290927,PR,11516840.0,214210,6
1341052,PR,11516840.0,680777,148
1294135,PR,11516840.0,222831,18
1292531,PR,11516840.0,217175,24
1338245,PR,11516840.0,643344,96
1257644,PR,11516840.0,94373,53
1258045,PR,11516840.0,95943,47
1293734,PR,11516840.0,221268,90
1258446,PR,11516840.0,97785,71
1258847,PR,11516840.0,99667,60
1338646,PR,11516840.0,647032,34
1293333,PR,11516840.0,220408,32
1339047,PR,11516840.0,650236,17
1292932,PR,11516840.0,218816,37
1259248,PR,11516840.0,101844,36
1339448,PR,11516840.0,656410,180
1339849,PR,11516840.0,661109,116
1291328,PR,11516840.0,214450,10
1292130,PR,11516840.0,216266,11
1340250,PR,11516840.0,666509,106
1259649,PR,11516840.0,103771,53
1260050,PR,11516840.0,105106,26
1260451,PR,11516840.0,106379,42
1291729,PR,11516840.0,215234,26
1260852,PR,11516840.0,108237,48
1261253,PR,11516840.0,109896,27
1261654,PR,11516840.0,112245,83
1340651,PR,11516840.0,672179,108
1262055,PR,11516840.0,114588,37
1262456,PR,11516840.0,116848,33
1309373,PR,11516840.0,366281,55
1607511,RS,11422973.0,382251,85
1504827,RS,11422973.0,1,0
1587551,RS,11422973.0,254828,51
1589048,RS,11422973.0,260898,2
1659407,RS,11422973.0,832007,197
1659906,RS,11422973.0,839070,412
1588549,RS,11422973.0,260188,17
1660405,RS,11422973.0,845380,304
1660904,RS,11422973.0,850220,327
1661403,RS,11422973.0,858000,171
1661902,RS,11422973.0,859253,202
1662401,RS,11422973.0,860136,63
1588050,RS,11422973.0,257785,19
1662900,RS,11422973.0,860924,101
1663399,RS,11422973.0,868590,418
1658409,RS,11422973.0,828397,331
1587052,RS,11422973.0,253272,59
1586553,RS,11422973.0,250064,39
1586054,RS,11422973.0,249437,1
1663898,RS,11422973.0,875450,243
1585555,RS,11422973.0,248482,7
1585056,RS,11422973.0,247576,29
1584557,RS,11422973.0,246227,39
1664397,RS,11422973.0,879263,277
1584058,RS,11422973.0,243402,30
1583559,RS,11422973.0,240694,34
1583060,RS,11422973.0,238396,50
1658908,RS,11422973.0,830630,143
1657910,RS,11422973.0,816275,408
1504830,RS,11422973.0,2,0
1652421,RS,11422973.0,744844,148
1593040,RS,11422973.0,279872,24
1648928,RS,11422973.0,691405,113
1649427,RS,11422973.0,703211,275
1592541,RS,11422973.0,278707,4
1649926,RS,11422973.0,713614,250
1650425,RS,11422973.0,720461,276
1650924,RS,11422973.0,730478,191
1592042,RS,11422973.0,277519,47
1651423,RS,11422973.0,739759,331
1591543,RS,11422973.0,274411,43
1651922,RS,11422973.0,742866,72
1652920,RS,11422973.0,754175,501
1589547,RS,11422973.0,261656,5
1653918,RS,11422973.0,771000,298
1654417,RS,11422973.0,780186,390
1591044,RS,11422973.0,271340,91
1654916,RS,11422973.0,788704,307
1655415,RS,11422973.0,791219,55
1590545,RS,11422973.0,267750,33
1655914,RS,11422973.0,793008,288
1656413,RS,11422973.0,801499,342
1590046,RS,11422973.0,264576,4
1656912,RS,11422973.0,809039,249
1657411,RS,11422973.0,815172,193
1664896,RS,11422973.0,886149,241
1665395,RS,11422973.0,890558,85
1665894,RS,11422973.0,891554,17
1569091,RS,11422973.0,188253,76
1670884,RS,11422973.0,934970,175
1573080,RS,11422973.0,207706,46
1671383,RS,11422973.0,935839,62
1572581,RS,11422973.0,205375,37
1572082,RS,11422973.0,203497,44
1571583,RS,11422973.0,202719,10
1671882,RS,11422973.0,942712,223
1571084,RS,11422973.0,202587,46
1570585,RS,11422973.0,200427,37
1570087,RS,11422973.0,197186,33
1569589,RS,11422973.0,190572,58
1568593,RS,11422973.0,185778,21
1582561,RS,11422973.0,235673,34
1672381,RS,11422973.0,948425,177
1568095,RS,11422973.0,185516,12
1672880,RS,11422973.0,948958,44
1673379,RS,11422973.0,949965,70
1567597,RS,11422973.0,185118,41
1567099,RS,11422973.0,183115,30
1673878,RS,11422973.0,956030,192
1566601,RS,11422973.0,181216,29
1674377,RS,11422973.0,962667,147
1566104,RS,11422973.0,179436,43
1565607,RS,11422973.0,177485,63
1670385,RS,11422973.0,928802,244
1573579,RS,11422973.0,209623,33
1669886,RS,11422973.0,922550,79
1574078,RS,11422973.0,211773,32
1582062,RS,11422973.0,234076,0
1581563,RS,11422973.0,234076,27
1666393,RS,11422973.0,892087,166
1581064,RS,11422973.0,230944,36
1666892,RS,11422973.0,898514,341
1580565,RS,11422973.0,228762,36
1580066,RS,11422973.0,227463,30
1579567,RS,11422973.0,225694,64
1667391,RS,11422973.0,904944,177
1579068,RS,11422973.0,224020,41
1578569,RS,11422973.0,223016,5
1578070,RS,11422973.0,222692,30
1667890,RS,11422973.0,910522,233
1668389,RS,11422973.0,915558,179
1577571,RS,11422973.0,220563,30
1577072,RS,11422973.0,218835,45
1576573,RS,11422973.0,216932,70
1668888,RS,11422973.0,920426,144
1576074,RS,11422973.0,214970,19
1575575,RS,11422973.0,214584,7
1575076,RS,11422973.0,214158,6
1669387,RS,11422973.0,921812,71
1574577,RS,11422973.0,213782,35
1648429,RS,11422973.0,688846,79
1647930,RS,11422973.0,686175,182
1647431,RS,11422973.0,676576,167
1621982,RS,11422973.0,490980,80
1617491,RS,11422973.0,455326,64
1617990,RS,11422973.0,460609,107
1618489,RS,11422973.0,465337,101
1618988,RS,11422973.0,470138,67
1619487,RS,11422973.0,474917,66
1619986,RS,11422973.0,478501,54
1620485,RS,11422973.0,480480,26
1603020,RS,11422973.0,349035,17
1620984,RS,11422973.0,482062,59
1621483,RS,11422973.0,485757,121
1602521,RS,11422973.0,346801,62
1622481,RS,11422973.0,495585,91
1626972,RS,11422973.0,527182,58
1602022,RS,11422973.0,342035,61
1622980,RS,11422973.0,500792,48
1601523,RS,11422973.0,337003,70
1623479,RS,11422973.0,505021,38
1623978,RS,11422973.0,506885,45
1624477,RS,11422973.0,508058,46
1624976,RS,11422973.0,512343,84
1601024,RS,11422973.0,331279,73
1625475,RS,11422973.0,516288,72
1625974,RS,11422973.0,520313,73
1600525,RS,11422973.0,326425,87
1616992,RS,11422973.0,454757,20
1616493,RS,11422973.0,452920,17
1603519,RS,11422973.0,350569,52
1615994,RS,11422973.0,451912,45
1607012,RS,11422973.0,378893,94
1608010,RS,11422973.0,388704,96
1608509,RS,11422973.0,394816,82
1606513,RS,11422973.0,376590,9
1609008,RS,11422973.0,400537,63
1609507,RS,11422973.0,405598,65
1610006,RS,11422973.0,407755,15
1610505,RS,11422973.0,409794,72
1606014,RS,11422973.0,372699,65
1611004,RS,11422973.0,416000,101
1611503,RS,11422973.0,416098,85
1605515,RS,11422973.0,369142,61
1612002,RS,11422973.0,426531,58
1612501,RS,11422973.0,428633,31
1605016,RS,11422973.0,363979,64
1613000,RS,11422973.0,430780,18
1613499,RS,11422973.0,431603,40
1604517,RS,11422973.0,359544,72
1613998,RS,11422973.0,432241,44
1614497,RS,11422973.0,438458,144
1614996,RS,11422973.0,444212,113
1604018,RS,11422973.0,354683,81
1615495,RS,11422973.0,449674,79
1626473,RS,11422973.0,523367,45
1600026,RS,11422973.0,322058,37
1593539,RS,11422973.0,283351,71
1642441,RS,11422973.0,612191,112
1637451,RS,11422973.0,584024,55
1637950,RS,11422973.0,585346,24
1638449,RS,11422973.0,586315,8
1638948,RS,11422973.0,588212,20
1639447,RS,11422973.0,590134,72
1639946,RS,11422973.0,594259,130
1640445,RS,11422973.0,598456,57
1640944,RS,11422973.0,602668,87
1641443,RS,11422973.0,604385,18
1595535,RS,11422973.0,296904,40
1641942,RS,11422973.0,606414,49
1642940,RS,11422973.0,619385,97
1627471,RS,11422973.0,528045,12
1595036,RS,11422973.0,293221,37
1643439,RS,11422973.0,624693,120
1643938,RS,11422973.0,632019,77
1644437,RS,11422973.0,638996,117
1594537,RS,11422973.0,289923,54
1644936,RS,11422973.0,640924,49
1645435,RS,11422973.0,643672,78
1594038,RS,11422973.0,287204,42
1645934,RS,11422973.0,649678,184
1646433,RS,11422973.0,657509,179
1646932,RS,11422973.0,667449,188
1596034,RS,11422973.0,297827,7
1636952,RS,11422973.0,580518,56
1636453,RS,11422973.0,577345,75
1596533,RS,11422973.0,298670,30
1627970,RS,11422973.0,528950,49
1628469,RS,11422973.0,532944,83
1628968,RS,11422973.0,536746,69
1599527,RS,11422973.0,320778,8
1629467,RS,11422973.0,540157,55
1599028,RS,11422973.0,318936,43
1629966,RS,11422973.0,543499,48
1630465,RS,11422973.0,546708,48
1630964,RS,11422973.0,547282,6
1598529,RS,11422973.0,311123,39
1631463,RS,11422973.0,548062,46
1631962,RS,11422973.0,551317,63
1598030,RS,11422973.0,308647,47
1632461,RS,11422973.0,554353,48
1632960,RS,11422973.0,557125,55
1633459,RS,11422973.0,560540,48
1633958,RS,11422973.0,563706,55
1597531,RS,11422973.0,306335,66
1634457,RS,11422973.0,564216,11
1634956,RS,11422973.0,564709,33
1597032,RS,11422973.0,301766,49
1635455,RS,11422973.0,568416,87
1635954,RS,11422973.0,574012,54
1565111,RS,11422973.0,175349,25
1674876,RS,11422973.0,966895,148
1564616,RS,11422973.0,174777,13
1511796,RS,11422973.0,3798,9
1514489,RS,11422973.0,8843,3
1514197,RS,11422973.0,8234,4
1513911,RS,11422973.0,7048,6
1513638,RS,11422973.0,6785,6
1513369,RS,11422973.0,6559,17
1687850,RS,11422973.0,1066265,156
1513101,RS,11422973.0,6470,4
1512834,RS,11422973.0,6336,4
1512568,RS,11422973.0,5918,6
1512305,RS,11422973.0,5473,5
1512044,RS,11422973.0,4973,1
1511567,RS,11422973.0,3750,7
1508912,RS,11422973.0,2019,7
1511338,RS,11422973.0,3735,6
1511110,RS,11422973.0,3734,6
1510883,RS,11422973.0,3695,6
1510658,RS,11422973.0,3101,6
1510448,RS,11422973.0,2997,9
1510238,RS,11422973.0,2917,6
1510031,RS,11422973.0,2808,5
1509826,RS,11422973.0,2576,3
1509631,RS,11422973.0,2542,2
1509440,RS,11422973.0,2493,4
1509252,RS,11422973.0,2182,1
1514786,RS,11422973.0,9242,2
1515085,RS,11422973.0,9332,6
1515387,RS,11422973.0,9496,8
1515700,RS,11422973.0,9919,13
1522767,RS,11422973.0,19710,24
1686353,RS,11422973.0,1059068,113
1522382,RS,11422973.0,19348,4
1521998,RS,11422973.0,19138,7
1521615,RS,11422973.0,18587,17
1521235,RS,11422973.0,17822,19
1520861,RS,11422973.0,17128,13
1520491,RS,11422973.0,16471,14
1520126,RS,11422973.0,15438,10
1519769,RS,11422973.0,14661,6
1519416,RS,11422973.0,14627,7
1686852,RS,11422973.0,1059990,20
1519063,RS,11422973.0,14384,14
1518712,RS,11422973.0,14168,7
1518363,RS,11422973.0,13619,14
1518021,RS,11422973.0,12802,11
1517680,RS,11422973.0,12250,5
1517342,RS,11422973.0,12135,3
1517005,RS,11422973.0,12037,7
1516669,RS,11422973.0,11583,11
1516338,RS,11422973.0,11010,7
1516017,RS,11422973.0,10398,13
1687351,RS,11422973.0,1060777,49
1509081,RS,11422973.0,2100,7
1508745,RS,11422973.0,1768,9
1523551,RS,11422973.0,22009,23
1504999,RS,11422973.0,112,0
1505569,RS,11422973.0,418,1
1505508,RS,11422973.0,410,1
1505447,RS,11422973.0,386,0
1505386,RS,11422973.0,316,1
1505331,RS,11422973.0,305,0
1505278,RS,11422973.0,254,2
1505228,RS,11422973.0,230,0
1505179,RS,11422973.0,200,0
1505131,RS,11422973.0,197,1
1505084,RS,11422973.0,190,0
1505039,RS,11422973.0,162,1
1504963,RS,11422973.0,96,0
1508591,RS,11422973.0,1690,2
1504931,RS,11422973.0,77,0
1504905,RS,11422973.0,69,0
1504882,RS,11422973.0,43,0
1504869,RS,11422973.0,31,0
1504859,RS,11422973.0,19,0
1504854,RS,11422973.0,8,0
1504850,RS,11422973.0,8,0
1504846,RS,11422973.0,4,0
1504842,RS,11422973.0,4,0
1504838,RS,11422973.0,4,0
1504834,RS,11422973.0,4,0
1505635,RS,11422973.0,468,0
1505704,RS,11422973.0,501,1
1505853,RS,11422973.0,581,2
1505932,RS,11422973.0,636,4
1508443,RS,11422973.0,1666,3
1508297,RS,11422973.0,1619,4
1508153,RS,11422973.0,1529,7
1508010,RS,11422973.0,1420,2
1507872,RS,11422973.0,1350,4
1507737,RS,11422973.0,1256,7
1507607,RS,11422973.0,1208,3
1507481,RS,11422973.0,1166,1
1507362,RS,11422973.0,1096,5
1507248,RS,11422973.0,1039,1
1507140,RS,11422973.0,970,1
1507035,RS,11422973.0,918,0
1506933,RS,11422973.0,904,1
1506833,RS,11422973.0,869,2
1506733,RS,11422973.0,854,0
1506636,RS,11422973.0,831,3
1506541,RS,11422973.0,792,2
1506447,RS,11422973.0,762,1
1506354,RS,11422973.0,720,1
1506265,RS,11422973.0,685,1
1506176,RS,11422973.0,664,0
1506093,RS,11422973.0,653,1
1506012,RS,11422973.0,640,1
1523159,RS,11422973.0,20864,19
1523945,RS,11422973.0,23060,0
1564122,RS,11422973.0,174140,53
